transaction_key,transaction_id,date_key,customer_key,account_key,category_key,merchant_key,channel_key,amount,abs_amount,transaction_type,status,is_flagged,is_recurring
2180,TXN-002180,20230730,238,438,15,18,7,-1864.37,1864.37,Expense,Completed,0,1
2181,TXN-002181,20240209,444,160,13,,5,4630.49,4630.49,Transfer,Completed,0,0
2182,TXN-002182,20230116,270,222,13,,2,1455.55,1455.55,Transfer,Completed,1,0
2183,TXN-002183,20220114,548,350,8,9,6,-426.6,426.6,Expense,Completed,0,0
2184,TXN-002184,20221025,153,71,15,4,2,-719.72,719.72,Expense,Completed,0,1
2185,TXN-002185,20240830,270,759,3,9,4,-433.68,433.68,Expense,Completed,1,1
2186,TXN-002186,20230305,530,382,4,19,5,-386.93,386.93,Expense,Pending,0,0
2187,TXN-002187,20240702,582,485,9,20,7,-307.11,307.11,Expense,Reversed,0,0
2188,TXN-002188,20231204,207,446,7,17,6,-33.79,33.79,Expense,Completed,0,0
2189,TXN-002189,20241224,798,984,18,2,2,-216.16,216.16,Expense,Failed,0,0
2190,TXN-002190,20231110,498,891,11,,2,449.22,449.22,Income,Pending,0,0
2191,TXN-002191,20221222,357,683,10,,2,12404.77,12404.77,Income,Completed,0,1
2192,TXN-002192,20220927,499,352,6,9,6,-114.38,114.38,Expense,Completed,0,0
2193,TXN-002193,20241022,411,94,7,2,7,-307.91,307.91,Expense,Completed,0,0
2194,TXN-002194,20240719,266,265,10,,6,1657.01,1657.01,Income,Completed,0,1
2195,TXN-002195,20221206,91,873,15,17,2,-1369.78,1369.78,Expense,Completed,0,1
2196,TXN-002196,20241123,498,891,14,,1,-2016.04,2016.04,Transfer,Completed,0,0
2197,TXN-002197,20230110,314,202,1,7,5,-315.0,315.0,Expense,Pending,0,0
2198,TXN-002198,20240920,408,1000,12,,4,3559.41,3559.41,Income,Completed,0,0
2199,TXN-002199,20230827,258,526,13,,4,4943.94,4943.94,Transfer,Completed,0,0
2200,TXN-002200,20220504,337,303,2,7,5,-511.32,511.32,Expense,Completed,0,1
2201,TXN-002201,20230623,48,615,1,10,6,-134.64,134.64,Expense,Completed,0,0
2202,TXN-002202,20240518,137,134,6,7,5,-51.83,51.83,Expense,Completed,0,0
2203,TXN-002203,20230813,455,974,1,5,4,-24.39,24.39,Expense,Completed,0,0
2204,TXN-002204,20230607,611,934,14,,1,-2136.44,2136.44,Transfer,Completed,0,0
2205,TXN-002205,20240808,519,423,16,14,3,-476.48,476.48,Expense,Completed,0,1
2206,TXN-002206,20220113,757,504,14,,2,-4118.93,4118.93,Transfer,Completed,0,0
2207,TXN-002207,20220908,662,233,3,2,5,-278.64,278.64,Expense,Completed,1,1
2208,TXN-002208,20230525,269,176,17,4,6,-101.71,101.71,Expense,Failed,0,1
2209,TXN-002209,20231201,108,358,8,4,7,-278.62,278.62,Expense,Completed,0,0
2210,TXN-002210,20230409,689,397,7,13,1,-308.55,308.55,Expense,Completed,0,0
2211,TXN-002211,20231111,640,335,9,6,6,-317.97,317.97,Expense,Pending,0,0
2212,TXN-002212,20220510,486,46,19,3,5,-381.19,381.19,Expense,Completed,0,0
2213,TXN-002213,20240417,355,884,13,,6,3163.55,3163.55,Transfer,Reversed,0,0
2214,TXN-002214,20240616,658,501,15,20,1,-486.51,486.51,Expense,Completed,0,1
2215,TXN-002215,20240417,11,872,2,13,7,-2889.73,2889.73,Expense,Completed,0,1
2216,TXN-002216,20241209,195,529,3,9,2,-472.9,472.9,Expense,Completed,1,1
2217,TXN-002217,20230326,615,939,11,,2,474.0,474.0,Income,Completed,0,0
2218,TXN-002218,20220416,48,964,20,,2,6408.21,6408.21,Income,Completed,0,0
2219,TXN-002219,20231010,145,402,2,2,2,-1507.42,1507.42,Expense,Pending,0,1
2220,TXN-002220,20240321,602,97,1,4,5,-435.41,435.41,Expense,Reversed,0,0
2221,TXN-002221,20231030,749,406,20,,1,1259.67,1259.67,Income,Completed,0,0
2222,TXN-002222,20220403,604,916,10,,2,1995.98,1995.98,Income,Completed,0,1
2223,TXN-002223,20221116,425,534,2,6,7,-2549.55,2549.55,Expense,Completed,0,1
2224,TXN-002224,20221126,280,9,11,,1,107.81,107.81,Income,Completed,0,0
2225,TXN-002225,20220112,91,786,13,,5,1116.49,1116.49,Transfer,Completed,0,0
2226,TXN-002226,20230718,720,696,3,14,5,-261.07,261.07,Expense,Completed,0,1
2227,TXN-002227,20230927,13,104,15,20,4,-669.03,669.03,Expense,Reversed,0,1
2228,TXN-002228,20240829,129,771,17,9,3,-94.51,94.51,Expense,Completed,0,1
2229,TXN-002229,20240210,145,848,1,8,4,-82.48,82.48,Expense,Completed,0,0
2230,TXN-002230,20230119,200,67,10,,5,9349.18,9349.18,Income,Completed,0,1
2231,TXN-002231,20240309,671,371,17,16,2,-110.38,110.38,Expense,Completed,0,1
2232,TXN-002232,20240116,448,305,16,16,1,-177.01,177.01,Expense,Completed,0,1
2233,TXN-002233,20231002,314,854,1,19,6,-265.94,265.94,Expense,Completed,0,0
2234,TXN-002234,20230528,298,82,2,20,3,-1182.71,1182.71,Expense,Completed,0,1
2235,TXN-002235,20220330,658,643,13,,7,2091.69,2091.69,Transfer,Failed,0,0
2236,TXN-002236,20241227,198,151,1,20,6,-478.7,478.7,Expense,Failed,0,0
2237,TXN-002237,20231219,16,980,10,,5,10782.98,10782.98,Income,Failed,0,1
2238,TXN-002238,20240117,563,455,14,,4,-4958.84,4958.84,Transfer,Completed,0,0
2239,TXN-002239,20220509,548,350,10,,3,8777.4,8777.4,Income,Completed,0,1
2240,TXN-002240,20220729,508,810,13,,2,2377.15,2377.15,Transfer,Pending,0,0
2241,TXN-002241,20240130,586,360,10,,7,3212.08,3212.08,Income,Pending,0,1
2242,TXN-002242,20241217,486,252,10,,5,8293.8,8293.8,Income,Failed,0,1
2243,TXN-002243,20220512,463,817,7,8,5,-99.41,99.41,Expense,Completed,0,0
2244,TXN-002244,20220529,377,68,4,2,1,-332.71,332.71,Expense,Completed,0,0
2245,TXN-002245,20231028,390,994,7,5,3,-460.79,460.79,Expense,Completed,0,0
2246,TXN-002246,20241010,782,57,4,15,5,-298.24,298.24,Expense,Completed,0,0
2247,TXN-002247,20220305,596,290,16,5,2,-317.05,317.05,Expense,Pending,0,1
2248,TXN-002248,20240528,489,647,16,17,5,-447.74,447.74,Expense,Failed,0,1
2249,TXN-002249,20230325,527,975,20,,2,3124.23,3124.23,Income,Completed,0,0
2250,TXN-002250,20230107,214,556,2,17,1,-2394.33,2394.33,Expense,Completed,0,1
2251,TXN-002251,20241220,37,949,20,,6,8122.67,8122.67,Income,Completed,0,0
2252,TXN-002252,20221003,519,943,4,19,6,-271.27,271.27,Expense,Pending,0,0
2253,TXN-002253,20240817,220,846,7,10,5,-390.65,390.65,Expense,Reversed,0,0
2254,TXN-002254,20231107,613,601,5,1,1,-7.18,7.18,Expense,Completed,0,0
2255,TXN-002255,20241230,766,167,5,7,4,-137.67,137.67,Expense,Completed,0,0
2256,TXN-002256,20240831,77,969,10,,5,2374.28,2374.28,Income,Completed,0,1
2257,TXN-002257,20220716,350,213,4,15,3,-269.54,269.54,Expense,Completed,0,0
2258,TXN-002258,20230202,156,773,2,16,2,-617.17,617.17,Expense,Completed,0,1
2259,TXN-002259,20230228,446,35,16,6,4,-179.19,179.19,Expense,Reversed,0,1
2260,TXN-002260,20230925,466,591,3,17,3,-103.04,103.04,Expense,Completed,0,1
2261,TXN-002261,20240730,664,451,7,14,5,-329.02,329.02,Expense,Completed,0,0
2262,TXN-002262,20231223,535,499,10,,5,1770.77,1770.77,Income,Completed,1,1
2263,TXN-002263,20221119,113,857,19,17,2,-225.93,225.93,Expense,Completed,0,0
2264,TXN-002264,20240117,324,345,20,,4,7988.98,7988.98,Income,Completed,0,0
2265,TXN-002265,20241231,522,593,1,6,6,-279.19,279.19,Expense,Completed,0,0
2266,TXN-002266,20230404,454,558,1,15,6,-317.04,317.04,Expense,Completed,0,0
2267,TXN-002267,20220705,753,507,1,5,2,-308.0,308.0,Expense,Completed,0,0
2268,TXN-002268,20220919,269,237,1,8,1,-325.38,325.38,Expense,Completed,0,0
2269,TXN-002269,20220214,14,310,3,17,6,-133.57,133.57,Expense,Reversed,0,1
2270,TXN-002270,20240915,50,808,6,16,1,-137.76,137.76,Expense,Completed,0,0
2271,TXN-002271,20220816,104,933,6,16,5,-39.92,39.92,Expense,Completed,0,0
2272,TXN-002272,20230120,675,53,4,17,2,-401.93,401.93,Expense,Completed,0,0
2273,TXN-002273,20221223,446,35,3,10,7,-124.7,124.7,Expense,Completed,0,1
2274,TXN-002274,20241112,315,348,2,2,3,-1781.22,1781.22,Expense,Completed,0,1
2275,TXN-002275,20231001,44,652,10,,1,4255.24,4255.24,Income,Completed,1,1
2276,TXN-002276,20240907,248,125,14,,6,-2265.98,2265.98,Transfer,Completed,0,0
2277,TXN-002277,20231026,745,505,7,9,1,-357.17,357.17,Expense,Pending,0,0
2278,TXN-002278,20230611,637,706,19,10,4,-376.4,376.4,Expense,Completed,0,0
2279,TXN-002279,20220814,306,181,10,,4,10424.9,10424.9,Income,Completed,0,1
2280,TXN-002280,20230409,586,263,2,10,3,-1915.39,1915.39,Expense,Completed,0,1
2281,TXN-002281,20230411,500,349,3,10,7,-36.4,36.4,Expense,Completed,0,1
2282,TXN-002282,20240114,240,636,13,,3,755.57,755.57,Transfer,Completed,0,0
2283,TXN-002283,20220524,295,415,18,18,6,-486.13,486.13,Expense,Reversed,1,0
2284,TXN-002284,20240703,638,31,1,14,4,-36.32,36.32,Expense,Completed,0,0
2285,TXN-002285,20241017,395,89,6,3,6,-117.5,117.5,Expense,Completed,0,0
2286,TXN-002286,20230305,7,603,16,8,3,-222.59,222.59,Expense,Completed,0,1
2287,TXN-002287,20240515,570,728,5,16,3,-71.52,71.52,Expense,Completed,0,0
2288,TXN-002288,20231004,625,614,5,2,2,-85.03,85.03,Expense,Completed,0,0
2289,TXN-002289,20221015,733,536,3,1,5,-376.69,376.69,Expense,Completed,0,1
2290,TXN-002290,20240701,793,2,10,,5,3670.72,3670.72,Income,Completed,0,1
2291,TXN-002291,20230106,484,664,10,,4,3724.3,3724.3,Income,Completed,0,1
2292,TXN-002292,20231008,475,702,1,18,6,-107.98,107.98,Expense,Completed,0,0
2293,TXN-002293,20221202,444,160,4,6,4,-450.14,450.14,Expense,Completed,0,0
2294,TXN-002294,20221230,555,332,18,7,4,-1711.12,1711.12,Expense,Completed,0,0
2295,TXN-002295,20230719,442,148,2,16,5,-665.82,665.82,Expense,Pending,0,1
2296,TXN-002296,20230110,413,131,1,17,1,-220.6,220.6,Expense,Completed,0,0
2297,TXN-002297,20231111,186,987,1,3,6,-458.31,458.31,Expense,Completed,0,0
2298,TXN-002298,20240624,136,56,1,1,5,-284.97,284.97,Expense,Completed,0,0
2299,TXN-002299,20240201,471,437,1,9,1,-229.56,229.56,Expense,Pending,0,0
2300,TXN-002300,20240327,33,813,13,,2,4762.48,4762.48,Transfer,Completed,0,0
2301,TXN-002301,20240411,611,463,3,16,4,-129.39,129.39,Expense,Completed,0,1
2302,TXN-002302,20221107,708,150,8,13,4,-495.91,495.91,Expense,Reversed,0,0
2303,TXN-002303,20221103,461,804,4,10,3,-378.76,378.76,Expense,Completed,0,0
2304,TXN-002304,20240505,673,277,20,,3,7267.3,7267.3,Income,Completed,0,0
2305,TXN-002305,20230912,625,614,11,,7,243.88,243.88,Income,Completed,0,0
2306,TXN-002306,20230621,350,213,15,7,2,-1740.7,1740.7,Expense,Completed,0,1
2307,TXN-002307,20221019,392,882,4,15,5,-50.23,50.23,Expense,Completed,0,0
2308,TXN-002308,20220908,161,381,14,,1,-4407.79,4407.79,Transfer,Completed,0,0
2309,TXN-002309,20220826,128,595,2,8,4,-1171.62,1171.62,Expense,Completed,0,1
2310,TXN-002310,20240213,569,72,5,18,5,-131.34,131.34,Expense,Completed,0,0
2311,TXN-002311,20231206,455,974,13,,4,4643.44,4643.44,Transfer,Completed,0,0
2312,TXN-002312,20240417,570,796,3,5,6,-71.55,71.55,Expense,Pending,0,1
2313,TXN-002313,20230111,118,25,4,20,6,-248.16,248.16,Expense,Completed,0,0
2314,TXN-002314,20220701,501,317,14,,7,-2880.23,2880.23,Transfer,Completed,0,0
2315,TXN-002315,20221210,582,485,1,6,7,-155.72,155.72,Expense,Completed,0,0
2316,TXN-002316,20230218,174,268,3,1,7,-409.55,409.55,Expense,Completed,0,1
2317,TXN-002317,20230601,110,337,15,19,4,-883.57,883.57,Expense,Completed,0,1
2318,TXN-002318,20230605,276,738,10,,5,3517.73,3517.73,Income,Completed,0,1
2319,TXN-002319,20221219,682,158,11,,5,233.66,233.66,Income,Completed,0,0
2320,TXN-002320,20241105,231,889,6,15,3,-86.39,86.39,Expense,Completed,0,0
2321,TXN-002321,20241226,663,326,5,7,7,-82.83,82.83,Expense,Pending,0,0
2322,TXN-002322,20240912,337,517,15,20,7,-896.59,896.59,Expense,Completed,0,1
2323,TXN-002323,20240721,245,600,20,,5,8606.32,8606.32,Income,Completed,0,0
2324,TXN-002324,20240813,455,974,10,,5,4093.17,4093.17,Income,Completed,0,1
2325,TXN-002325,20230909,363,6,9,11,5,-209.21,209.21,Expense,Failed,0,0
2326,TXN-002326,20240224,418,453,3,7,2,-14.5,14.5,Expense,Completed,0,1
2327,TXN-002327,20230216,366,797,15,17,7,-274.38,274.38,Expense,Completed,0,1
2328,TXN-002328,20230730,30,897,3,1,1,-465.68,465.68,Expense,Completed,0,1
2329,TXN-002329,20230213,410,476,1,12,3,-25.57,25.57,Expense,Completed,0,0
2330,TXN-002330,20240624,421,422,7,20,1,-296.68,296.68,Expense,Completed,0,0
2331,TXN-002331,20240715,498,208,16,5,4,-314.71,314.71,Expense,Completed,0,1
2332,TXN-002332,20221230,30,897,6,19,1,-96.9,96.9,Expense,Completed,0,0
2333,TXN-002333,20220428,674,990,10,,1,12852.82,12852.82,Income,Completed,0,1
2334,TXN-002334,20240612,38,847,14,,7,-310.07,310.07,Transfer,Completed,0,0
2335,TXN-002335,20240622,337,517,19,1,2,-77.26,77.26,Expense,Completed,0,0
2336,TXN-002336,20240515,172,242,13,,2,3343.55,3343.55,Transfer,Failed,0,0
2337,TXN-002337,20230929,62,561,17,11,5,-123.97,123.97,Expense,Completed,0,1
2338,TXN-002338,20220923,587,888,4,10,5,-448.89,448.89,Expense,Completed,0,0
2339,TXN-002339,20230323,311,898,1,9,2,-403.81,403.81,Expense,Completed,0,0
2340,TXN-002340,20220911,214,556,13,,3,1934.2,1934.2,Transfer,Completed,0,0
2341,TXN-002341,20230703,555,840,3,2,7,-233.19,233.19,Expense,Completed,0,1
2342,TXN-002342,20241121,359,267,1,19,1,-458.89,458.89,Expense,Reversed,0,0
2343,TXN-002343,20221005,451,999,14,,6,-2542.48,2542.48,Transfer,Completed,0,0
2344,TXN-002344,20220419,167,932,5,7,3,-38.09,38.09,Expense,Failed,0,0
2345,TXN-002345,20240206,79,39,4,20,7,-473.04,473.04,Expense,Completed,0,0
2346,TXN-002346,20231019,260,567,5,2,1,-43.41,43.41,Expense,Completed,0,0
2347,TXN-002347,20240407,745,713,7,12,3,-418.92,418.92,Expense,Completed,1,0
2348,TXN-002348,20240309,675,53,7,19,2,-53.44,53.44,Expense,Completed,0,0
2349,TXN-002349,20230520,605,136,5,10,2,-83.54,83.54,Expense,Completed,0,0
2350,TXN-002350,20241007,361,828,1,5,7,-64.96,64.96,Expense,Completed,0,0
2351,TXN-002351,20241231,20,630,4,13,5,-45.7,45.7,Expense,Completed,0,0
2352,TXN-002352,20230712,482,230,20,,2,5469.58,5469.58,Income,Pending,0,0
2353,TXN-002353,20230620,598,356,17,9,3,-101.34,101.34,Expense,Completed,0,1
2354,TXN-002354,20241211,245,439,2,2,3,-1575.08,1575.08,Expense,Pending,0,1
2355,TXN-002355,20220201,109,680,1,17,4,-122.99,122.99,Expense,Completed,0,0
2356,TXN-002356,20230404,666,246,7,10,2,-448.35,448.35,Expense,Completed,0,0
2357,TXN-002357,20221101,305,667,5,13,3,-59.25,59.25,Expense,Completed,0,0
2358,TXN-002358,20230315,405,570,13,,2,1265.14,1265.14,Transfer,Completed,0,0
2359,TXN-002359,20220616,34,660,7,8,5,-348.43,348.43,Expense,Completed,0,0
2360,TXN-002360,20220719,400,549,1,12,6,-100.96,100.96,Expense,Completed,0,0
2361,TXN-002361,20220115,797,634,11,,4,376.64,376.64,Income,Completed,0,0
2362,TXN-002362,20230914,422,12,14,,3,-3558.35,3558.35,Transfer,Pending,0,0
2363,TXN-002363,20220104,565,34,3,2,4,-225.15,225.15,Expense,Completed,0,1
2364,TXN-002364,20220121,80,366,13,,2,3357.3,3357.3,Transfer,Completed,0,0
2365,TXN-002365,20241221,750,856,4,13,1,-216.28,216.28,Expense,Completed,0,0
2366,TXN-002366,20230501,570,728,7,20,4,-454.47,454.47,Expense,Failed,0,0
2367,TXN-002367,20220206,649,433,13,,7,3414.9,3414.9,Transfer,Completed,0,0
2368,TXN-002368,20230405,471,437,18,15,4,-2549.97,2549.97,Expense,Completed,0,0
2369,TXN-002369,20220831,359,750,5,8,7,-87.51,87.51,Expense,Failed,0,0
2370,TXN-002370,20240418,121,470,6,3,6,-19.36,19.36,Expense,Completed,0,0
2371,TXN-002371,20241207,87,294,13,,7,1025.79,1025.79,Transfer,Pending,0,0
2372,TXN-002372,20220902,267,705,7,12,2,-115.16,115.16,Expense,Completed,0,0
2373,TXN-002373,20231002,254,285,1,2,5,-320.89,320.89,Expense,Completed,0,0
2374,TXN-002374,20220102,675,581,5,2,3,-38.36,38.36,Expense,Pending,0,0
2375,TXN-002375,20230514,567,370,5,2,3,-80.59,80.59,Expense,Failed,0,0
2376,TXN-002376,20240224,395,996,2,18,2,-621.83,621.83,Expense,Completed,0,1
2377,TXN-002377,20221018,263,616,16,17,7,-200.06,200.06,Expense,Completed,0,1
2378,TXN-002378,20230513,176,109,10,,5,8570.92,8570.92,Income,Completed,0,1
2379,TXN-002379,20220905,46,682,4,16,1,-249.22,249.22,Expense,Completed,1,0
2380,TXN-002380,20220504,74,725,3,3,5,-288.19,288.19,Expense,Completed,0,1
2381,TXN-002381,20220529,2,4,14,,3,-558.71,558.71,Transfer,Completed,0,0
2382,TXN-002382,20230822,175,102,2,18,3,-2192.81,2192.81,Expense,Completed,0,1
2383,TXN-002383,20240421,570,796,9,17,2,-122.55,122.55,Expense,Completed,0,0
2384,TXN-002384,20240731,636,460,16,20,2,-148.79,148.79,Expense,Completed,0,1
2385,TXN-002385,20230421,759,691,6,10,3,-22.93,22.93,Expense,Completed,0,0
2386,TXN-002386,20221010,500,349,4,15,1,-374.19,374.19,Expense,Completed,0,0
2387,TXN-002387,20221115,97,997,2,8,4,-1709.07,1709.07,Expense,Completed,0,1
2388,TXN-002388,20240313,110,105,5,15,1,-63.41,63.41,Expense,Pending,0,0
2389,TXN-002389,20220428,770,320,19,14,6,-146.47,146.47,Expense,Pending,0,0
2390,TXN-002390,20240804,73,7,4,6,4,-87.91,87.91,Expense,Pending,0,0
2391,TXN-002391,20240827,161,381,7,17,2,-389.91,389.91,Expense,Failed,0,0
2392,TXN-002392,20230914,42,539,7,4,5,-278.3,278.3,Expense,Completed,0,0
2393,TXN-002393,20230103,454,558,8,16,5,-459.34,459.34,Expense,Completed,0,0
2394,TXN-002394,20241011,28,981,11,,7,286.77,286.77,Income,Completed,0,0
2395,TXN-002395,20230514,329,763,1,7,1,-391.74,391.74,Expense,Completed,0,0
2396,TXN-002396,20230412,531,323,1,5,5,-324.51,324.51,Expense,Completed,0,0
2397,TXN-002397,20240531,410,476,1,3,6,-39.11,39.11,Expense,Completed,1,0
2398,TXN-002398,20220404,520,26,9,17,7,-151.53,151.53,Expense,Completed,0,0
2399,TXN-002399,20231216,220,10,1,1,7,-282.67,282.67,Expense,Completed,0,0
2400,TXN-002400,20220807,749,228,18,16,3,-2103.0,2103.0,Expense,Completed,1,0
2401,TXN-002401,20230127,267,705,10,,3,14279.89,14279.89,Income,Completed,0,1
2402,TXN-002402,20230410,427,665,9,20,3,-324.29,324.29,Expense,Completed,0,0
2403,TXN-002403,20241219,322,690,10,,7,11690.3,11690.3,Income,Completed,0,1
2404,TXN-002404,20220322,706,481,13,,4,2771.98,2771.98,Transfer,Completed,0,0
2405,TXN-002405,20241110,176,109,3,6,3,-142.17,142.17,Expense,Completed,0,1
2406,TXN-002406,20240210,200,67,13,,3,2890.44,2890.44,Transfer,Completed,0,0
2407,TXN-002407,20220421,426,924,9,18,4,-208.61,208.61,Expense,Completed,0,0
2408,TXN-002408,20230919,212,659,10,,6,9464.97,9464.97,Income,Completed,0,1
2409,TXN-002409,20220328,127,971,5,17,7,-21.82,21.82,Expense,Pending,0,0
2410,TXN-002410,20240608,510,551,4,4,6,-149.95,149.95,Expense,Pending,0,0
2411,TXN-002411,20230413,30,528,2,14,6,-1381.93,1381.93,Expense,Failed,0,1
2412,TXN-002412,20231205,207,640,1,9,1,-387.38,387.38,Expense,Completed,0,0
2413,TXN-002413,20230726,597,825,10,,2,13093.31,13093.31,Income,Completed,0,1
2414,TXN-002414,20221010,639,137,13,,2,2827.53,2827.53,Transfer,Completed,0,0
2415,TXN-002415,20240725,290,596,1,17,6,-204.77,204.77,Expense,Failed,0,0
2416,TXN-002416,20240831,664,451,7,13,2,-79.37,79.37,Expense,Completed,0,0
2417,TXN-002417,20220729,216,236,15,17,1,-1648.97,1648.97,Expense,Completed,0,1
2418,TXN-002418,20220411,604,916,16,4,3,-410.12,410.12,Expense,Completed,0,1
2419,TXN-002419,20221215,141,877,14,,2,-4674.5,4674.5,Transfer,Completed,0,0
2420,TXN-002420,20230328,267,705,1,7,1,-37.88,37.88,Expense,Reversed,0,0
2421,TXN-002421,20240418,442,776,1,15,2,-254.65,254.65,Expense,Completed,0,0
2422,TXN-002422,20240720,703,496,9,17,2,-166.41,166.41,Expense,Pending,0,0
2423,TXN-002423,20220318,653,50,2,8,6,-1175.04,1175.04,Expense,Completed,0,1
2424,TXN-002424,20240422,221,512,12,,7,2554.22,2554.22,Income,Failed,0,0
2425,TXN-002425,20240815,466,591,10,,6,6519.94,6519.94,Income,Pending,1,1
2426,TXN-002426,20241215,760,13,7,19,4,-38.51,38.51,Expense,Completed,0,0
2427,TXN-002427,20241202,97,80,16,19,7,-419.56,419.56,Expense,Completed,0,1
2428,TXN-002428,20221015,482,230,10,,2,6142.79,6142.79,Income,Reversed,0,1
2429,TXN-002429,20220204,141,993,3,18,1,-138.87,138.87,Expense,Completed,0,1
2430,TXN-002430,20220218,439,545,11,,4,306.67,306.67,Income,Completed,0,0
2431,TXN-002431,20230426,64,694,1,18,4,-227.91,227.91,Expense,Completed,0,0
2432,TXN-002432,20230107,62,744,5,11,3,-18.37,18.37,Expense,Completed,0,0
2433,TXN-002433,20231024,260,567,17,5,5,-120.68,120.68,Expense,Completed,0,1
2434,TXN-002434,20231209,314,202,5,3,7,-15.32,15.32,Expense,Completed,0,0
2435,TXN-002435,20230526,460,612,20,,3,1478.14,1478.14,Income,Completed,0,0
2436,TXN-002436,20230529,435,273,15,17,7,-686.78,686.78,Expense,Completed,0,1
2437,TXN-002437,20230723,226,998,10,,6,5481.38,5481.38,Income,Completed,0,1
2438,TXN-002438,20240818,53,621,7,7,2,-23.65,23.65,Expense,Completed,0,0
2439,TXN-002439,20231118,230,887,4,11,5,-371.12,371.12,Expense,Completed,0,0
2440,TXN-002440,20240609,661,751,1,10,4,-484.86,484.86,Expense,Completed,0,0
2441,TXN-002441,20240112,318,40,1,3,1,-458.51,458.51,Expense,Failed,0,0
2442,TXN-002442,20240207,44,652,3,1,2,-69.94,69.94,Expense,Failed,0,1
2443,TXN-002443,20221128,430,862,10,,6,10936.6,10936.6,Income,Completed,0,1
2444,TXN-002444,20230812,295,415,4,16,4,-199.81,199.81,Expense,Completed,0,0
2445,TXN-002445,20230408,109,938,3,15,6,-107.02,107.02,Expense,Failed,0,1
2446,TXN-002446,20231118,128,595,10,,7,11781.81,11781.81,Income,Completed,0,1
2447,TXN-002447,20230810,168,255,7,9,4,-179.88,179.88,Expense,Completed,0,0
2448,TXN-002448,20221119,308,339,8,19,6,-480.62,480.62,Expense,Pending,0,0
2449,TXN-002449,20231123,753,507,14,,7,-4107.03,4107.03,Transfer,Completed,0,0
2450,TXN-002450,20230720,639,137,20,,3,3893.77,3893.77,Income,Pending,0,0
2451,TXN-002451,20220114,73,7,10,,2,6353.2,6353.2,Income,Pending,0,1
2452,TXN-002452,20220722,231,275,14,,5,-1220.9,1220.9,Transfer,Completed,0,0
2453,TXN-002453,20231014,698,206,2,16,2,-1654.59,1654.59,Expense,Pending,0,1
2454,TXN-002454,20220825,379,384,6,17,2,-115.29,115.29,Expense,Completed,1,0
2455,TXN-002455,20221019,101,648,3,17,3,-132.29,132.29,Expense,Completed,0,1
2456,TXN-002456,20230609,482,883,2,12,5,-598.57,598.57,Expense,Completed,0,1
2457,TXN-002457,20220207,548,365,18,4,7,-2898.37,2898.37,Expense,Pending,0,0
2458,TXN-002458,20240424,169,110,16,12,6,-410.32,410.32,Expense,Completed,0,1
2459,TXN-002459,20241025,287,324,1,8,3,-473.39,473.39,Expense,Completed,0,0
2460,TXN-002460,20221014,427,787,7,7,1,-458.24,458.24,Expense,Completed,0,0
2461,TXN-002461,20220928,600,741,10,,3,2906.14,2906.14,Income,Pending,0,1
2462,TXN-002462,20231008,532,798,6,13,5,-113.29,113.29,Expense,Completed,0,0
2463,TXN-002463,20230526,405,947,10,,5,14347.05,14347.05,Income,Completed,0,1
2464,TXN-002464,20220102,678,357,3,5,6,-291.78,291.78,Expense,Failed,0,1
